filename,text_file,word_count,char_count,category
george_brown_annual_report_2009-2010.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george_brown_annual_report_2009-2010.txt,8402,54548,Unknown
george_brown_annual_report_2014-2015.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george_brown_annual_report_2014-2015.txt,6000,38378,Unknown
floor_2_193_king_st_e.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/floor_2_193_king_st_e.txt,33,191,Unknown
wf0.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/wf0.txt,0,0,Unknown
bike-map-waterfront-campus.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bike-map-waterfront-campus.txt,118,302,Unknown
Proofreading%20Techniques.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Proofreading%20Techniques.txt,372,3019,Unknown
sja.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/sja.txt,2322,12120,Unknown
ss.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/ss.txt,576,3867,Unknown
accessible-learning-services.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/accessible-learning-services.txt,2992,22922,Unknown
Overview%20of%20Working%20with%20Quadratic%20Relations.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Overview%20of%20Working%20with%20Quadratic%20Relations.txt,198,1092,Unknown
Failed%20and%20Repeated%20Courses.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Failed%20and%20Repeated%20Courses.txt,259,1597,Unknown
gbc-green-meeting-guide.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/gbc-green-meeting-guide.txt,451,2726,Unknown
energy-consumption-2017.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/energy-consumption-2017.txt,159,1241,Unknown
bike-map-casa-loma-campus.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bike-map-casa-loma-campus.txt,441,1915,Unknown
residence-appeal-request.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/residence-appeal-request.txt,1247,7936,Unknown
Updated-ALS-Registration-Form-fillable-June-2023.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Updated-ALS-Registration-Form-fillable-June-2023.txt,245,1848,Unknown
wf1.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/wf1.txt,0,0,Unknown
healthy-campus-college-document.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/healthy-campus-college-document.txt,10707,63878,Unknown
george-brown-college-annual-report-2017-2018.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george-brown-college-annual-report-2017-2018.txt,2647,17903,Unknown
annual_report_2011.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/annual_report_2011.txt,2108,13611,Unknown
floor_4_341_king_st_e.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/floor_4_341_king_st_e.txt,0,0,Unknown
bog_public_minutes_06june12.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_06june12.txt,2024,13151,Unknown
Participial%20adjectives%20-%20Practice.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Participial%20adjectives%20-%20Practice.txt,566,3526,Unknown
wf3.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/wf3.txt,0,0,Unknown
Angles%20and%20Degree%20Measure.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Angles%20and%20Degree%20Measure.txt,353,1984,Unknown
Sexual-Violence-Awareness-one-pager-AODA.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Sexual-Violence-Awareness-one-pager-AODA.txt,598,4012,Unknown
energy-consumption-2015.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/energy-consumption-2015.txt,140,1238,Unknown
wfparking12.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/wfparking12.txt,0,0,Unknown
acknowledgement.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/acknowledgement.txt,137,952,Unknown
GBC-Board-of-Governors-By-law-no.1.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/GBC-Board-of-Governors-By-law-no.1.txt,8916,58628,Unknown
bog_public_minutes_15oct14.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_15oct14.txt,2073,13133,Unknown
Basic%20sentence%20structure.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Basic%20sentence%20structure.txt,394,2273,Unknown
DW_FAQs.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/DW_FAQs.txt,1403,8555,Unknown
energy-consumption-2014.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/energy-consumption-2014.txt,140,1238,Unknown
glossary_of_terms.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/glossary_of_terms.txt,2968,19504,Unknown
Verb%20Tense-Reference%20Chart.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Verb%20Tense-Reference%20Chart.txt,1207,6729,Unknown
minutes_for_june_05_2013.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/minutes_for_june_05_2013.txt,2112,13780,Unknown
copyright.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/copyright.txt,11502,74437,Unknown
George%20Brown%20Cancellation-Withdrawal%20Request%20Form%20%282%29.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/George%20Brown%20Cancellation-Withdrawal%20Request%20Form%20%282%29.txt,549,4309,Unknown
Essay%20Outline.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Essay%20Outline.txt,198,4330,Unknown
tcdsb-summer-swac-newsletter-2016.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/tcdsb-summer-swac-newsletter-2016.txt,259,1638,Unknown
Anti-Racism_Strategy_Final-AODA%E2%80%94revised0307_0.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Anti-Racism_Strategy_Final-AODA%E2%80%94revised0307_0.txt,10480,72451,Unknown
wf2.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/wf2.txt,0,0,Unknown
bog_public_minutes_14nov12.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_14nov12.txt,2321,14929,Unknown
Conversions%20between%20Different%20Systems%20of%20Measurement.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Conversions%20between%20Different%20Systems%20of%20Measurement.txt,1018,5473,Unknown
use-of-college-facilities-for-advocacy-purposes.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/use-of-college-facilities-for-advocacy-purposes.txt,2912,19258,Unknown
access_program_guide.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/access_program_guide.txt,2074,13129,Unknown
commitment.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/commitment.txt,98,673,Unknown
Parts%20of%20speech.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Parts%20of%20speech.txt,520,3319,Unknown
george-brown-college-financial-statement-2015-2016.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george-brown-college-financial-statement-2015-2016.txt,8281,53775,Unknown
bog_public_minutes_17apr12.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_17apr12.txt,2372,14707,Unknown
bike-map-young-centre-for-performing-arts.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bike-map-young-centre-for-performing-arts.txt,19,119,Unknown
RyersonBlueSheet.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/RyersonBlueSheet.txt,583,3872,Unknown
2014-aoda-status-report.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/2014-aoda-status-report.txt,579,3812,Unknown
Editing%20-%20Practice.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Editing%20-%20Practice.txt,666,3515,Unknown
section-15.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/section-15.txt,159,1044,Unknown
section-14.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/section-14.txt,342,2303,Unknown
bog-public-minutes-april-8-2015.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog-public-minutes-april-8-2015.txt,1799,11083,Unknown
george-brown-college-myaa-report-back-2009-10-final-mtcu.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george-brown-college-myaa-report-back-2009-10-final-mtcu.txt,10122,69829,Unknown
go.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/go.txt,909,5946,Unknown
george-brown-college-2019-2020-business-plan.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george-brown-college-2019-2020-business-plan.txt,3246,22120,Unknown
clc_floor_1.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/clc_floor_1.txt,353,1741,Unknown
bog_public_minutes_16apr13.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_16apr13.txt,2761,17174,Unknown
Unit%20Conversions%20for%20Nursing%20Math.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Unit%20Conversions%20for%20Nursing%20Math.txt,239,1090,Unknown
category%20index.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/category%20index.txt,1173,10243,Unknown
scwi-newsletter-summer-2015.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/scwi-newsletter-summer-2015.txt,1485,9479,Unknown
TLC-Student-Referral-Form_for_Faculty-English.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/TLC-Student-Referral-Form_for_Faculty-English.txt,223,1727,Unknown
2012-2013_aoda_status_report.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/2012-2013_aoda_status_report.txt,2504,16729,Unknown
2012-13-annual-financial-statement.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/2012-13-annual-financial-statement.txt,10340,68723,Unknown
bog_public_minutes_february_14_2018.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_february_14_2018.txt,1719,10896,Unknown
george-brown-college-annual-report-2016-2017.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george-brown-college-annual-report-2016-2017.txt,2155,14508,Unknown
referrals-guide.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/referrals-guide.txt,6123,40573,Unknown
Phrasal%20Verb%20Equivalents%20-%20reference.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Phrasal%20Verb%20Equivalents%20-%20reference.txt,239,1392,Unknown
green_purchasing_policy.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/green_purchasing_policy.txt,1033,8345,Unknown
bog_public_minutes_15dec9.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_15dec9.txt,2782,17487,Unknown
appeals.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/appeals.txt,4132,31366,Unknown
11%20Rules%20for%20Using%20Plurals.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/11%20Rules%20for%20Using%20Plurals.txt,721,4090,Unknown
scholarship-application-form.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/scholarship-application-form.txt,1182,7854,Unknown
healthy-campus-executive-summary.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/healthy-campus-executive-summary.txt,1903,12758,Unknown
george-brown-college-financial-statement-2014-2015.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george-brown-college-financial-statement-2014-2015.txt,8538,54947,Unknown
main_floor_341_king_st_e.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/main_floor_341_king_st_e.txt,3,19,Unknown
clc_floor_3.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/clc_floor_3.txt,154,873,Unknown
bog_public_minutes_17jun7.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_17jun7.txt,2475,15846,Unknown
Distinguished-Faculty-Award-Form-AODA.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Distinguished-Faculty-Award-Form-AODA.txt,388,2952,Unknown
fi.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/fi.txt,2128,14025,Unknown
bog_public_minutes_december12_2018.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_december12_2018.txt,971,6300,Unknown
cl-d-e.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/cl-d-e.txt,0,6,Unknown
pr.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/pr.txt,694,4645,Unknown
george_brown_college_foundation_fs_may_2014.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george_brown_college_foundation_fs_may_2014.txt,3562,24972,Unknown
emergency_evacuation_planning_and_procedures.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/emergency_evacuation_planning_and_procedures.txt,19755,120091,Unknown
privacy.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/privacy.txt,300,2074,Unknown
bog_public_minutes_december_13_2017.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_december_13_2017.txt,1630,10234,Unknown
clc_floor_2.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/clc_floor_2.txt,160,910,Unknown
bicycle-registration-form.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bicycle-registration-form.txt,360,2193,Unknown
GBC_Cook_Apr_Brochure.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/GBC_Cook_Apr_Brochure.txt,3197,20762,Unknown
Argumentative%20Essays.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Argumentative%20Essays.txt,1199,7155,Unknown
george_brown_annual_report_2008-2009.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george_brown_annual_report_2008-2009.txt,6727,42386,Unknown
student_awards.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/student_awards.txt,1974,12785,Unknown
Introduction%20to%20Place%20Value.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Introduction%20to%20Place%20Value.txt,904,4529,Unknown
minutes_for_february_13_2013.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/minutes_for_february_13_2013.txt,2251,14302,Unknown
PMT_Payment_Plans.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/PMT_Payment_Plans.txt,1472,9339,Unknown
it.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/it.txt,8619,60717,Unknown
employee_code_of_conduct_administrative_staff.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/employee_code_of_conduct_administrative_staff.txt,1947,12669,Unknown
smoke-free.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/smoke-free.txt,457,3024,Unknown
GBC-IES-Strategy-2022-v9-FINAL-AODA.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/GBC-IES-Strategy-2022-v9-FINAL-AODA.txt,6412,43729,Unknown
section-12.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/section-12.txt,184,1165,Unknown
Introductions%20Conclusions.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Introductions%20Conclusions.txt,210,1331,Unknown
george_brown_college_foundation_fs_march_2016.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george_brown_college_foundation_fs_march_2016.txt,3510,24322,Unknown
wf8.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/wf8.txt,0,0,Unknown
next-generation-sample-questions-arithmetic%20%281%29.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/next-generation-sample-questions-arithmetic%20%281%29.txt,3167,16056,Unknown
2018-reb-annual-report.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/2018-reb-annual-report.txt,2567,17358,Unknown
Accessible%20Learning%20Services%20at%20George%20Brown%20College%20for%20Dual%20Credit%20Students%20June%202020.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Accessible%20Learning%20Services%20at%20George%20Brown%20College%20for%20Dual%20Credit%20Students%20June%202020.txt,240,1874,Unknown
2017-aoda-status-report.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/2017-aoda-status-report.txt,2644,17912,Unknown
Essay%20Guide_TLC%20Use.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Essay%20Guide_TLC%20Use.txt,1272,7763,Unknown
School%20of%20Architectural%20Studies%20Staff%20List.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/School%20of%20Architectural%20Studies%20Staff%20List.txt,110,984,Unknown
GBC-Take5forAccessibility-v2.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/GBC-Take5forAccessibility-v2.txt,320,2264,Unknown
oslt_guide.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/oslt_guide.txt,475,3376,Unknown
Exemplary-Service-Award-Nomination-Form-2023.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Exemplary-Service-Award-Nomination-Form-2023.txt,381,2820,Unknown
emergency-procedures-brochure.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/emergency-procedures-brochure.txt,835,5686,Unknown
appendix-1.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/appendix-1.txt,194,1281,Unknown
vulnerable-sector-check-policy.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/vulnerable-sector-check-policy.txt,1095,6725,Unknown
Peer%20Review%20Checklist.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Peer%20Review%20Checklist.txt,535,4518,Unknown
Solving%20Math%20Word%20Problems.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Solving%20Math%20Word%20Problems.txt,1025,5767,Unknown
CL_MAP.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/CL_MAP.txt,99,660,Unknown
bried_essential_skills_jan2012.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bried_essential_skills_jan2012.txt,986,6652,Unknown
Energy%20Consumption%20and%20Greenhouse%20Gas%20Emissions%20Reporting%20-%20for%202016.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Energy%20Consumption%20and%20Greenhouse%20Gas%20Emissions%20Reporting%20-%20for%202016.txt,160,1242,Unknown
clc_floor_5.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/clc_floor_5.txt,391,1799,Unknown
gbc_college_consent_form.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/gbc_college_consent_form.txt,456,3296,Unknown
mycredfaqs.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/mycredfaqs.txt,2023,14406,Unknown
2014-2019-energy-cdm-plan.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/2014-2019-energy-cdm-plan.txt,1228,8190,Unknown
Reference%20Angle.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Reference%20Angle.txt,298,1542,Unknown
section-10.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/section-10.txt,46,326,Unknown
bog-public-minutes_dec-10-14.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog-public-minutes_dec-10-14.txt,2370,14798,Unknown
section-11.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/section-11.txt,371,2510,Unknown
program-statement-implementation-policy.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/program-statement-implementation-policy.txt,221,1468,Unknown
clc_floor_4.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/clc_floor_4.txt,158,848,Unknown
hr.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/hr.txt,1914,12823,Unknown
ia.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/ia.txt,639,4281,Unknown
academic-integrity-policy.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/academic-integrity-policy.txt,3253,23014,Unknown
2011-12-annual-financial-statement.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/2011-12-annual-financial-statement.txt,6285,43109,Unknown
minutes_for_october_02_2013.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/minutes_for_october_02_2013.txt,2233,14543,Unknown
equity-statement-values-clear-language.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/equity-statement-values-clear-language.txt,102,660,Unknown
Human-Rights-Discrimination-and-Harassment-Policy-AODA-2.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Human-Rights-Discrimination-and-Harassment-Policy-AODA-2.txt,6197,43715,Unknown
Solving%20Linear%20Equations%20in%20One%20Variable.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Solving%20Linear%20Equations%20in%20One%20Variable.txt,987,4406,Unknown
complaint-resolution-process.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/complaint-resolution-process.txt,212,1427,Unknown
george-brown-college-2016-2017-business-plan.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/george-brown-college-2016-2017-business-plan.txt,4055,27929,Unknown
the-george-channel-lineup.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/the-george-channel-lineup.txt,133,740,Unknown
Common%20Factoring.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Common%20Factoring.txt,559,2975,Unknown
master-campus-plan.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/master-campus-plan.txt,22222,147425,Unknown
field-trip-policy.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/field-trip-policy.txt,2263,13126,Unknown
Adverbial%20Positions%20-%20Practice.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Adverbial%20Positions%20-%20Practice.txt,544,3079,Unknown
2016-reb-annual-report.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/2016-reb-annual-report.txt,2292,15727,Unknown
bog_public_session_minutes_12oct11_final.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_session_minutes_12oct11_final.txt,2680,17024,Unknown
Preparation%20Guide%20for%20Accuplacer%20Quantitative%20Reasoning%2C%20Algebra%2C%20Statistics%20-June%202020.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Preparation%20Guide%20for%20Accuplacer%20Quantitative%20Reasoning%2C%20Algebra%2C%20Statistics%20-June%202020.txt,14637,90212,Unknown
Hooks%20and%20Attention%20Grabbers.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Hooks%20and%20Attention%20Grabbers.txt,914,5382,Unknown
bog_public_minutes_april10_2019.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/bog_public_minutes_april10_2019.txt,1200,7680,Unknown
Ryerson%20Accommodated%20Tests%20Instructror%20Information.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Ryerson%20Accommodated%20Tests%20Instructror%20Information.txt,165,1079,Unknown
summer-swac-newsletter-2013.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/summer-swac-newsletter-2013.txt,342,2171,Unknown
filed_aoda_report_2017.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/filed_aoda_report_2017.txt,3539,22768,Unknown
annual_reb_report_2007.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/annual_reb_report_2007.txt,2087,13688,Unknown
checklist.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/checklist.txt,580,3772,Unknown
2011-2012.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/2011-2012.txt,7516,48558,Unknown
2016-aoda-status-report.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/2016-aoda-status-report.txt,1919,13070,Unknown
accessible-learning-intake-form.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/accessible-learning-intake-form.txt,623,4509,Unknown
annual_business_report_2011.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/annual_business_report_2011.txt,12698,63854,Unknown
section-9.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/section-9.txt,131,864,Unknown
Common%20Prepositions.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Common%20Prepositions.txt,356,2040,Unknown
Relative%20Clauses%20reference.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Relative%20Clauses%20reference.txt,602,3414,Unknown
intellectual_property.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/intellectual_property.txt,3647,24414,Unknown
employee_code_of_conduct_academic_staff.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/employee_code_of_conduct_academic_staff.txt,3275,21092,Unknown
Thesis%20Statements%20-%20Practice.pdf,/Users/birajgtm/Documents/GBC/AI/DL1/AskGeorge/clean_text/Thesis%20Statements%20-%20Practice.txt,646,3821,Unknown
